epoch,training_mse,validation_mse
1,0.0025804848714764124,0.00046904131886549294
2,0.00014618930283684804,8.232511027017608e-05
3,6.363157097989325e-05,5.139203494763933e-05
4,4.372131644591126e-05,4.191743937553838e-05
5,3.778633850573854e-05,2.5261222617700696e-05
6,3.0356869649759298e-05,2.9483126127161086e-05
7,2.6347176677772103e-05,2.1587273295153864e-05
8,3.114848311460539e-05,3.0056966352276504e-05
9,2.849560331564727e-05,2.649613634275738e-05
10,2.5124978238573234e-05,2.1719342839787714e-05
11,2.6106311769433167e-05,2.0591132852132432e-05
12,2.335130804652202e-05,2.310837408003863e-05
13,2.8578300115504832e-05,1.8729060684563592e-05
14,2.6122705369130545e-05,1.8629352780408226e-05
15,3.076242816415859e-05,3.290176027803682e-05
16,2.556788811404637e-05,2.4772994947852567e-05
17,2.5499223315713355e-05,1.8697815903578885e-05
18,2.386355145274645e-05,1.697521292953752e-05
19,2.496840041330447e-05,1.878570947155822e-05
20,2.5456716917518818e-05,1.6982234228635207e-05
21,2.297645172548919e-05,1.6887832316569984e-05
22,2.7089732527180553e-05,3.643864329205826e-05
23,2.8131787520007575e-05,1.7437854694435373e-05
24,2.2115276594778935e-05,1.5951507521094754e-05
25,2.083923350995932e-05,1.608035381650552e-05
26,2.3394152713292495e-05,2.9728345907642506e-05
27,2.3324932234847733e-05,2.2317832190310583e-05
28,2.2627472157351847e-05,1.5451321814907715e-05
29,2.552299539211374e-05,1.9213966879760846e-05
30,2.1363021047829195e-05,1.902940493891947e-05
31,2.1647096091751443e-05,1.4929081771697383e-05
32,2.0256748051229637e-05,1.633486863283906e-05
33,2.1545357497437413e-05,1.4101341548666824e-05
34,2.2818193936600016e-05,1.6497298929607496e-05
35,1.9727076167243447e-05,1.7549440599395894e-05
36,1.9114742382614994e-05,1.3883471183362417e-05
37,2.1614898900605663e-05,1.4602307601307984e-05
38,2.162078254873767e-05,1.4707040463690646e-05
39,2.2178772586664498e-05,1.4117212231212761e-05
40,2.6269736884197025e-05,1.4205561456037685e-05
41,2.1086827642690433e-05,1.5025198081275448e-05
42,1.889265375973272e-05,1.583986886544153e-05
43,1.8105187083101767e-05,1.5526135030086152e-05
44,2.019280962189822e-05,2.558173582656309e-05
45,2.1281623958202545e-05,1.8099857697961852e-05
46,2.2819136003902733e-05,1.2238577255629934e-05
47,1.857539036579912e-05,1.6311802028212696e-05
48,1.8998767319676836e-05,1.2419911399774719e-05
49,1.658315922700134e-05,1.2911690646433271e-05
50,1.8314350834475062e-05,1.704222995613236e-05
51,1.8332179722567036e-05,1.2849747690779623e-05
52,1.850746454248681e-05,1.2666272596106865e-05
