epoch,training_mse,validation_mse
1,0.0018066720519929606,0.00022252010239753872
2,0.00012292804756218047,8.3595747128129e-05
3,6.345108188323266e-05,5.447527291835286e-05
4,4.373884507384541e-05,3.4678530937526375e-05
5,3.761248182516199e-05,2.6202420485788025e-05
6,3.157624247927912e-05,4.865206210524775e-05
7,3.272155024819238e-05,2.2369194994098507e-05
8,2.9928166250736172e-05,2.9243108656373806e-05
9,2.9764205739707523e-05,2.0491383111220784e-05
10,2.7145522032041362e-05,2.9574955988209695e-05
11,2.665557357706644e-05,2.2691814592690207e-05
12,2.7580782211031008e-05,1.9970924768131226e-05
13,2.6380519768788998e-05,2.820328518282622e-05
14,3.4203341318399994e-05,2.9607946999021806e-05
15,2.5694421268315975e-05,1.8592314518173225e-05
16,2.502673965483514e-05,2.5495935915387236e-05
17,2.6953174626193454e-05,2.097143260471057e-05
18,2.3432754756487515e-05,2.0214487449266016e-05
19,2.5582573999959414e-05,2.4162980480468832e-05
20,2.7147896701556652e-05,2.757026595645584e-05
21,2.262626155645067e-05,2.2048563550924882e-05
22,2.448970473440483e-05,1.9348030036780983e-05
23,3.298646422694599e-05,1.785028143785894e-05
24,2.1921662453170812e-05,1.935504042194225e-05
25,2.7605712729868977e-05,2.367634624533821e-05
26,2.7004552341464278e-05,2.277043131471146e-05
27,2.248035574201251e-05,1.5591687770211138e-05
28,2.3583757421536492e-05,3.321767508168705e-05
29,2.513701728339372e-05,2.6503885237616487e-05
30,2.4558267775086448e-05,1.70459443324944e-05
31,2.202370194217385e-05,1.670838173595257e-05
32,2.1482439584614503e-05,2.2149599317344837e-05
33,2.0370409338495445e-05,1.688412157818675e-05
34,2.2005418052918516e-05,2.0458224753383547e-05
35,2.2688407773594642e-05,2.177234273403883e-05
36,2.244652127004418e-05,2.2941534552956e-05
37,1.9630622519735183e-05,2.4115413907566108e-05
38,2.2049862140150698e-05,1.4737978744960856e-05
39,1.910442325572868e-05,1.4284905773820356e-05
40,2.2716041352988363e-05,2.7788271836470813e-05
41,1.980819268833012e-05,3.5210989153711125e-05
42,1.977289175133486e-05,1.4443378859141376e-05
