candidate_id,scenario_index,mismatch_id,mismatch_seed,pv_s_scale,svc_q_scale,cap_total_mvar,r_std,x_std,load_std,pv_std,topology_reconfiguration,mean_r_multiplier,mean_x_multiplier,load_multiplier,pv_multiplier,risk,under_steps,over_steps,pf_fail,projection_failures,intervention_rate,daily_loss_mwh,actual_vmin,actual_vmax
100,0,0,2026091801,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,0.997249189805452,1.009099867522995,1.0003416386745172,0.9885010467072247,0,0,0,0,0,0.0,0.9075349780210753,0.9629364220116127,1.0017729371409994
100,0,1,2026091802,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,0.9990701762003759,0.9940596012041173,1.018601633165133,1.0066716449271411,0,0,0,0,0,0.0,0.958789958343511,0.9624155546939341,1.0018057667873286
100,0,2,2026091803,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.001522209284603,0.9932611343537766,1.0035011970119223,0.9970185120715984,0,0,0,0,0,0.0,0.909363975002939,0.9633358414656197,1.0019186086221321
100,0,3,2026091804,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.0008361640485495,1.000274035492691,0.9960994977367327,1.0110025676822938,0,0,0,0,0,0.0,0.9159934528749671,0.9626971760048154,1.001909454879476
100,0,4,2026091805,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.0017305286644569,1.000662814701506,1.016607528441928,0.9878826092180186,0,0,0,0,0,0.0,0.9440428675613273,0.962760733226633,1.001722051736747
100,0,5,2026091806,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.0019045354384162,0.9993201878719842,1.0088662400802868,0.9933067162503867,0,0,0,0,0,0.0,0.9366583486973581,0.9628489323833249,1.0017764516098582
100,0,6,2026091807,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.0070269169561887,1.0004840922871268,0.992725919102441,1.0243609977647479,0,0,0,0,0,0.0,0.9089293878029997,0.9626292283382437,1.0020451580422824
100,0,7,2026091808,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.00307796537977,1.0036760940374332,1.0060986755873504,0.9935898695394706,0,0,0,0,0,0.0,0.9504439583300759,0.9619686327266064,1.0018032154331358
100,0,8,2026091809,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,1.0001190608194641,0.998308983051545,0.9916739385632001,1.003597150545825,0,0,0,0,0,0.0,0.8955705932034345,0.9631968653885814,1.0019497627320728
100,0,9,2026091810,0.45,0.375,0.0,0.025,0.025,0.01,0.01,none,0.9994593031515923,0.9980551416047898,1.0121690422350176,0.9958693291955195,0,0,0,0,0,0.0,0.9271499722164428,0.9632755379415665,1.001827296652318
