job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,viol_rate,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax
0,0.8922557234764099,1.0637273788452148,0.2655468583106994,15810,0,0,0,0.0,0,0,0,0.05062211112278938,1.214930666946945,0.9625696005761086,1.0340454512467383
1,1.11762273311615,0.715850830078125,0.564409077167511,14639,0,0,0,0.0,0,0,0,0.04172630615686115,1.0014313477646675,0.9585377019402503,1.0327829253602476
2,1.4199260473251345,1.2354456186294556,0.9599280953407288,25978,0,0,0,0.0,0,0,0,0.07909584729879891,1.8983003351711738,0.9698597531096965,1.0322862128977541
3,1.397938251495361,0.7383283972740173,0.0892592146992683,13517,0,0,0,0.0,0,0,0,0.047893253779860055,1.1494380907166413,0.9577290447684812,1.0274769291174617
4,1.1385867595672607,1.2653429508209229,0.0705578178167343,35569,0,0,0,0.0,0,0,0,0.06577301018796382,1.5785522445111315,0.9698727795153499,1.028925172589205
5,0.758236825466156,0.8443105220794678,0.6788710355758667,31780,0,0,0,0.0,0,0,0,0.04276001899451413,1.0262404558683391,0.9628515173997506,1.0371563027133193
6,1.1141111850738523,1.202295184135437,0.8086973428726196,33854,0,0,0,0.0,0,0,0,0.06687945596441602,1.6051069431459846,0.9706549467995275,1.0300507601795734
7,0.8388385772705078,0.7685493230819702,0.0764496922492981,26570,0,0,0,0.0,0,0,0,0.038509481710278896,0.9242275610466935,0.9576510353332726,1.034405137447447
8,0.7935377955436707,0.8132753372192383,0.8678043484687805,36143,0,0,0,0.0,0,0,0,0.04272321254366144,1.0253571010478746,0.9613546628603634,1.0328709321454417
9,0.8543351292610168,1.4582303762435913,0.3429531753063202,35352,0,0,0,0.0,0,0,0,0.07540328250562718,1.8096787801350525,0.9717880464364832,1.0399842521217115
10,1.437896490097046,1.3765506744384766,0.5912892818450928,33150,0,0,0,0.0,0,0,0,0.08340582114470167,2.00173970747284,0.9700388474607633,1.03477227432581
11,0.7079476118087769,1.360935926437378,0.6865734457969666,5601,0,0,0,0.0,0,0,0,0.06924370503379977,1.6618489208111944,0.9713853879315738,1.0394806903980174
12,1.172824740409851,1.48961079120636,0.6333551406860352,33249,0,0,0,0.0,0,0,0,0.08640598024165343,2.0737435257996824,0.975746842064137,1.0378627071394018
13,0.9680083394050598,1.4241880178451538,0.5417709350585938,8311,0,0,0,0.0,0,0,0,0.07624680163772746,1.829923239305459,0.9731760004409191,1.0354131518830327
14,0.8214073181152344,1.3901398181915283,0.0344803854823112,37912,0,0,0,0.0,0,0,0,0.06705621922267287,1.609349261344149,0.9702476406339288,1.0321480976680686
15,1.1092581748962402,1.2629188299179075,0.8158876299858093,20146,0,0,0,0.0,0,0,0,0.07032589818838884,1.6878215565213321,0.9665632279411575,1.0321290335447213
16,1.0925081968307495,0.7300975322723389,0.3620470762252807,31489,0,0,0,0.0,0,0,0,0.041215623722932394,0.9891749693503775,0.9611303638117349,1.0342811999326373
17,0.728144645690918,1.1051019430160522,0.5382826328277588,24154,0,0,0,0.0,0,0,0,0.05147835167160067,1.235480440118416,0.9636701303657426,1.0376809769159039
18,1.4516876935958862,1.1898695230484009,0.8314368724822998,37557,0,0,0,0.0,0,0,0,0.07326410770292278,1.7583385848701467,0.9724643570653699,1.0301531064803988
19,0.9327476024627686,1.0882830619812012,0.34245166182518,35197,0,0,0,0.0,0,0,0,0.05271077056987744,1.2650584936770586,0.9638149444523492,1.03354155015548
20,1.2022912502288818,1.2867220640182495,0.2298065274953842,18802,0,0,0,0.0,0,0,0,0.06907377809918248,1.6577706743803797,0.963978481203093,1.0363621719184812
21,1.0491986274719238,1.2544554471969604,0.2040055096149444,30252,0,0,0,0.0,0,0,0,0.06420303788374325,1.5408729092098379,0.9697871992997688,1.0380238490116815
22,1.3682831525802612,0.7437836527824402,0.3787975907325744,6834,0,0,0,0.0,0,0,0,0.047443843249948346,1.1386522379987603,0.9622899349583646,1.0284889167609634
23,1.0680971145629885,1.2324644327163696,0.8391338586807251,1055,0,0,0,0.0,0,0,0,0.06784995336044086,1.6283988806505807,0.970921272602086,1.0316896495261791
24,1.2938110828399658,0.759593665599823,0.4535128474235534,11615,0,0,0,0.0,0,0,0,0.04695160360363501,1.1268384864872403,0.9618567526570272,1.0290732834102474
25,1.1979182958602903,1.0832096338272097,0.0803204774856567,23813,0,0,0,0.0,0,0,0,0.057762248724189856,1.3862939693805565,0.9668642208464825,1.0319486285058432
26,1.457740306854248,0.8538777828216553,0.1427513211965561,12549,0,0,0,0.0,0,0,0,0.0526048677136391,1.2625168251273384,0.9606849360685485,1.0325720075708185
27,1.4690325260162354,0.9606273770332336,0.1062826961278915,34361,0,0,0,0.0,0,0,0,0.058920490908141034,1.4140917817953849,0.9613860790920816,1.0306961624793265
28,0.9049335718154908,1.2795544862747192,0.2324615567922592,29235,0,0,0,0.0,0,0,0,0.062465318765923615,1.4991676503821667,0.9682949134154527,1.032455482491464
29,1.140488862991333,1.3566157817840576,0.9259065985679626,16175,0,0,0,0.0,0,0,0,0.08017222255882056,1.9241333414116935,0.9750530124833696,1.0346757471742236
30,1.1458288431167605,0.9548333883285522,0.4786820411682129,32421,0,0,0,0.0,0,0,0,0.05071460379877779,1.217150491170667,0.9634782757920649,1.0316155919599261
31,1.2286908626556396,1.1837670803070068,0.7860862612724304,35532,0,0,0,0.0,0,0,0,0.0668114952273169,1.6034758854556057,0.9711109671884994,1.0294770322720517
32,1.1793975830078125,1.2078396081924438,0.1852319538593292,33234,0,0,0,0.0,0,0,0,0.0634383025116143,1.522519260278743,0.9686827193374512,1.0347071201479792
33,0.8690906763076782,1.455291986465454,0.5538768172264099,22398,0,0,0,0.0,0,0,0,0.07698192390821457,1.8475661737971496,0.9728358453373427,1.037125221420014
34,0.7128766179084778,1.2723759412765503,0.5335721373558044,17808,0,0,0,0.0,0,0,0,0.06198958790473755,1.4877501097137011,0.9647865399210739,1.0424937682497804
35,1.3854740858078003,0.9864910244941713,0.4299546480178833,20819,0,0,0,0.0,0,0,0,0.05744897467618656,1.3787753922284773,0.9640641881302284,1.028460889011495
36,1.3329659700393677,0.99119234085083,0.2500589191913605,23210,0,0,0,0.0,0,0,0,0.05571785967441737,1.337228632186017,0.965606466485459,1.0274580922173127
37,0.9601963758468628,1.360870122909546,0.6713555455207825,11065,0,0,0,0.0,0,0,0,0.07315256884593287,1.755661652302389,0.9733732629771186,1.0358894529613354
38,1.0993938446044922,1.2273160219192505,0.6986435651779175,29897,0,0,0,0.0,0,0,0,0.06681061731838604,1.603454815641265,0.9666533265185913,1.0312554040175936
39,1.1689258813858032,0.9943897724151612,0.0994954407215118,20978,0,0,0,0.0,0,0,0,0.05262353328715998,1.2629647988918395,0.9617310228269432,1.0344381225140347
40,1.306602120399475,0.7503799200057983,0.1542302817106247,38304,0,0,0,0.0,0,0,0,0.04566306829711286,1.0959136391307087,0.9600012502938811,1.0241294611513387
41,1.3476468324661257,1.2223814725875854,0.7683918476104736,8544,0,0,0,0.0,0,0,0,0.07216870269456384,1.7320488646695322,0.9736746576349294,1.0305973258396781
42,1.2662214040756226,0.9071076512336732,0.9094436168670654,13275,0,0,0,0.0,0,0,0,0.05413349788029422,1.2992039491270613,0.9651443003471333,1.029647588833174
43,0.968790888786316,1.4757083654403689,0.1541630029678344,7770,0,0,0,0.0,0,0,0,0.07692943212991546,1.846306371117971,0.972399082089964,1.035025513617411
44,0.7895867228507996,0.8641526699066162,0.9482090473175048,30453,0,0,0,0.0,0,0,0,0.04661837711551555,1.1188410507723732,0.9594360439996849,1.0337807413905478
45,1.1299362182617188,0.9754817485809326,0.2926683723926544,601,0,0,0,0.0,0,0,0,0.05084161484911046,1.2201987563786512,0.9628264686625382,1.0299682505975374
46,0.8527153730392456,1.1863834857940674,0.3445282876491546,28436,0,0,0,0.0,0,0,0,0.056534655047585564,1.3568317211420535,0.9671412769651262,1.03212680978528
47,0.8003436326980591,1.0245590209960938,0.927804708480835,23372,0,0,0,0.0,0,0,0,0.05336615460501052,1.2807877105202525,0.9660065087587345,1.0404670624790622
48,1.016225814819336,0.8369040489196777,0.8813883066177368,15216,0,0,0,0.0,0,0,0,0.04683871180712242,1.124129083370938,0.9610401005961503,1.0308326052972336
49,0.8823758959770203,1.394743800163269,0.1700988858938217,2692,0,0,0,0.0,0,0,0,0.0695623214332055,1.6694957143969318,0.9722195433290002,1.0399704566316132
50,1.178501009941101,0.7685629725456238,0.0446203835308551,25823,0,0,0,0.0,0,0,0,0.04484814899185177,1.0763555758044425,0.9587739042188897,1.0347084095757442
51,0.7302448153495789,1.21636164188385,0.6938811540603638,15848,0,0,0,0.0,0,0,0,0.060023561947055264,1.4405654867293263,0.9667035413529821,1.0385297124916504
52,0.8678925037384033,0.9537199139595032,0.9918327927589417,29499,0,0,0,0.0,0,0,0,0.051514426707195214,1.236346240972685,0.9653467542231519,1.0314272325612288
53,1.125709891319275,1.4099546670913696,0.4285746812820434,9077,0,0,0,0.0,0,0,0,0.07801110414521072,1.872266499485057,0.974727729058688,1.0344320612619795
54,1.304563045501709,1.0156031847000122,0.6311210989952087,25055,0,0,0,0.0,0,0,0,0.05828076660821279,1.398738398597107,0.9656329245404369,1.032170441702003
55,1.473944067955017,0.8318284749984741,0.1614867150783538,6458,0,0,0,0.0,0,0,0,0.052653426098982846,1.2636822263755882,0.9630676868844359,1.0296489052392155
56,1.275113821029663,0.8149674534797668,0.5744419693946838,1286,0,0,0,0.0,0,0,0,0.04825729790476996,1.158175149714479,0.9595357014406225,1.0312665798640621
57,0.9820008277893066,1.3972419500350952,0.9509360194206238,23859,0,0,0,0.0,0,0,0,0.08072903346981694,1.9374968032756066,0.9724175203889991,1.0369976471565956
58,1.2377731800079346,1.221665382385254,0.4248778820037842,1413,0,0,0,0.0,0,0,0,0.06756948220683277,1.6216675729639864,0.9666286518452755,1.0372379160211331
59,1.0450022220611572,1.3405303955078125,0.1973832547664642,26502,0,0,0,0.0,0,0,0,0.06953230619583466,1.6687753487000316,0.9684042939642757,1.035413102781009
60,1.1346232891082764,0.8621559739112854,0.2151105999946594,26765,0,0,0,0.0,0,0,0,0.046408743145448066,1.1138098354907535,0.9612390662723462,1.0321682155699623
61,1.330653190612793,0.7311840057373047,0.5963219404220581,17812,0,0,0,0.0,0,0,0,0.047364841361251665,1.13675619267004,0.9566991029352052,1.0284418711281877
62,1.0499598979949951,1.015058994293213,0.279869943857193,4799,0,0,0,0.0,0,0,0,0.04995723486972198,1.1989736368733275,0.9665895520128404,1.0338300692317643
63,1.259417176246643,1.3507744073867798,0.3583868145942688,34769,0,0,0,0.0,0,0,0,0.07596823472797161,1.8232376334713187,0.9739402282907,1.035776554565732
64,1.028719186782837,0.721712052822113,0.9502739310264589,30840,0,0,0,0.0,0,0,0,0.044051947953857085,1.05724675089257,0.9598731777938079,1.035039303574393
65,1.451693415641785,1.0223435163497925,0.7909817695617676,17788,0,0,0,0.0,0,0,0,0.06381933232155644,1.5316639757173545,0.9704510679826542,1.027861078467167
66,1.0293184518814087,0.935836672782898,0.7179269194602966,32480,0,0,0,0.0,0,0,0,0.04971630089677409,1.1931912215225782,0.9633415909997953,1.0324149380496477
