candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews,projection_iterations,steps_within_0_001_of_reporting_limit,steps_within_0_001_of_projection_guard,actor_total_seconds,actor_mean_ms,projection_total_seconds,projection_mean_ms,preview_total_seconds,optimiser_total_seconds,execution_total_seconds,execution_mean_ms,balance_audit_total_seconds,online_path_total_seconds,completed_steps,max_p_balance_residual_mw,max_q_balance_residual_mvar
100,0,0,0,0.45,0.375,0.0,0,0,0,0,0,0,0.8912536327719127,0.9695731160088461,1.0010994010677605,0.9695731160088461,1.0010994010677605,0,0.0,0,0.0,0.0,0,0,0,0,0.02335869998933049,0.24331979155552594,0.0,0.0,0.0,0.0,1.4049840999796288,14.635251041454467,0.09009890000743326,1.4283427999689593,96,6.892902529136158e-08,4.173118385575325e-08
100,1,9,864,0.45,0.375,0.0,0,0,0,0,0,0,2.908706036855457,0.9534901823855826,1.0,0.9534901823855826,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.021279300046444405,0.22165937548379588,0.0,0.0,0.0,0.0,1.24622350003483,12.98149479202948,0.08023219993629027,1.2675028000812745,96,8.331278013827548e-08,7.997981443796931e-08
100,2,41,3936,0.45,0.375,0.0,0,0,0,0,0,0,1.6184795867529589,0.9624342340405498,1.001774342514018,0.9624342340405498,1.001774342514018,0,0.0,0,0.0,0.0,0,0,0,0,0.02395410001918208,0.24952187519981334,0.0,0.0,0.0,0.0,1.3621385999431368,14.188943749407676,0.08597510002437048,1.3860926999623189,96,9.925910935196236e-08,8.587205474475113e-08
100,3,51,4896,0.45,0.375,0.0,0,0,0,0,0,0,2.5315907728603455,0.95554902589444,1.0,0.95554902589444,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0.023658999998588115,0.24644791665195953,0.0,0.0,0.0,0.0,1.4754786000412423,15.369568750429607,0.09638299997459399,1.4991376000398304,96,9.937332871509663e-08,9.915468723864507e-08
100,4,71,6816,0.45,0.375,0.0,0,0,0,0,0,0,1.7215817141622671,0.9583278975407398,1.0081667681753634,0.9583278975407398,1.0081667681753634,0,0.0,0,0.0,0.0,0,0,0,0,0.022267100044700783,0.2319489587989665,0.0,0.0,0.0,0.0,1.3064828999558813,13.60919687454043,0.08275100003811531,1.328750000000582,96,9.703285030505937e-08,9.954950849766497e-08
100,5,120,11520,0.45,0.375,0.0,0,0,0,0,0,0,0.8518393326585233,0.9696634416098419,1.005236728696804,0.9696634416098419,1.005236728696804,0,0.0,0,0.0,0.0,0,0,0,0,0.022397400010959245,0.23330625011415881,0.0,0.0,0.0,0.0,1.3688142000100925,14.25848125010513,0.08809440000186441,1.3912116000210517,96,7.957909545740216e-08,4.667035834182709e-08
100,6,149,14304,0.45,0.375,0.0,0,0,0,0,0,0,1.4258699813420177,0.9636111614508155,1.0066419162083249,0.9636111614508155,1.0066419162083249,0,0.0,0,0.0,0.0,0,0,0,0,0.02493350001896033,0.2597239585308368,0.0,0.0,0.0,0.0,1.486817599958158,15.48768333289748,0.09516110001277411,1.5117510999771184,96,9.182790209651126e-08,8.159641101679327e-08
100,7,175,16800,0.45,0.375,0.0,0,0,0,0,0,0,0.8211606449245782,0.9700913200275462,1.0040970178100639,0.9700913200275462,1.0040970178100639,0,0.0,0,0.0,0.0,0,0,0,0,0.02245780002704123,0.23393541694834616,0.0,0.0,0.0,0.0,1.3218613000717596,13.769388542414163,0.08415459995740093,1.3443191000988008,96,6.399282734791123e-08,3.996222450175502e-08
100,8,201,19296,0.45,0.375,0.0,0,0,0,0,0,0,1.2872321320627789,0.9654887534616418,1.0112353309043298,0.9654887534616418,1.0112353309043298,0,0.0,0,0.0,0.0,0,0,0,0,0.023170800021034665,0.2413625002191111,0.0,0.0,0.0,0.0,1.3417986999411369,13.977069791053509,0.08581370006868383,1.3649694999621715,96,9.653249295402122e-08,9.473730903930555e-08
100,9,209,20064,0.45,0.375,0.0,0,0,0,0,0,0,0.8710090275918364,0.9707722514488782,1.0090184862012634,0.9707722514488782,1.0090184862012634,0,0.0,0,0.0,0.0,0,0,0,0,0.024741300047026016,0.2577218754898543,0.0,0.0,0.0,0.0,1.5533672000165097,16.18090833350531,0.09837929996137973,1.5781085000635358,96,3.463008754756025e-08,7.401666455957023e-08
