candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
0,47,86,8256,0.7,0.7,0.0,0,0,0,0,0,0,0.9008091829045529,0.9563625877562894,1.0189410218028996,0.9563625877562894,1.0189410218028996,0,0.0,0,0.0,0.0,96
0,63,120,11520,0.7,0.7,0.0,0,0,0,0,0,0,0.9056439888001294,0.9535055067140452,1.0235260980889185,0.9535055067140452,1.0235260980889185,0,0.0,0,0.0,0.0,96
0,87,168,16128,0.7,0.7,0.0,0,0,0,0,0,0,0.9052110158127963,0.9546123670480704,1.0174023596819965,0.9546123670480704,1.0174023596819965,0,0.0,0,0.0,0.0,96
0,100,190,18240,0.7,0.7,0.0,0,0,0,0,0,0,0.8938042871686379,0.9564083037452155,1.0159918113143154,0.9564083037452155,1.0159918113143154,0,0.0,0,0.0,0.0,96
0,114,228,21888,0.7,0.7,0.0,0,0,0,0,0,0,0.9192374514850564,0.9577793041108275,1.0221694983140084,0.9577793041108275,1.0221694983140084,0,0.0,0,0.0,0.0,96
0,123,241,23136,0.7,0.7,0.0,0,0,0,0,0,0,0.8958588112507773,0.9539189065010248,1.0180764633245039,0.9539189065010248,1.0180764633245039,0,0.0,0,0.0,0.0,96
0,142,278,26688,0.7,0.7,0.0,0,0,0,0,0,0,0.8911065811760382,0.955332408823356,1.0187992298406292,0.955332408823356,1.0187992298406292,0,0.0,0,0.0,0.0,96
0,143,280,26880,0.7,0.7,0.0,0,0,0,0,0,0,0.8921968412749449,0.9532493982804111,1.0174284333829808,0.9532493982804111,1.0174284333829808,0,0.0,0,0.0,0.0,96
0,144,281,26976,0.7,0.7,0.0,0,0,0,0,0,0,0.868395254894287,0.9569266284754465,1.017843107218941,0.9569266284754465,1.017843107218941,0,0.0,0,0.0,0.0,96
0,153,291,27936,0.7,0.7,0.0,0,0,0,0,0,0,0.9182364988571484,0.953784762105056,1.0177207596205486,0.953784762105056,1.0177207596205486,0,0.0,0,0.0,0.0,96
0,160,298,28608,0.7,0.7,0.0,0,0,0,0,0,0,0.9047763982945398,0.9593751792717365,1.0232307194178833,0.9593751792717365,1.0232307194178833,0,0.0,0,0.0,0.0,96
0,173,322,30912,0.7,0.7,0.0,0,0,0,0,0,0,0.8908771569532355,0.953686010724032,1.016635733745946,0.953686010724032,1.016635733745946,0,0.0,0,0.0,0.0,96
0,191,352,33792,0.7,0.7,0.0,0,0,0,0,0,0,0.9165778056200806,0.9573680528412927,1.021821673529086,0.9573680528412927,1.021821673529086,0,0.0,0,0.0,0.0,96
0,196,362,34752,0.7,0.7,0.0,0,0,0,0,0,0,0.9005614366059883,0.9562095790234613,1.0221866486732187,0.9562095790234613,1.0221866486732187,0,0.0,0,0.0,0.0,96
0,198,366,35136,0.7,0.7,0.0,0,0,0,0,0,0,0.9012942530029642,0.9518839384857545,1.021624135197446,0.9518839384857545,1.021624135197446,0,0.0,0,0.0,0.0,96
1,47,86,8256,0.7,0.7421052631578947,0.0,0,0,0,0,0,0,0.9253387088794862,0.9573745925535637,1.0190879060680258,0.9573745925535637,1.0190879060680258,0,0.0,0,0.0,0.0,96
