candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,evaluated_days,risk,mean_daily_loss_mwh,max_daily_loss_mwh,worst_vmin,worst_vmax,mean_solve_seconds,inherited_steps,direct_fallback_steps,loss_increase_from_previous_mwh
0,0.225,0.0,0.0,17,0.7647058823529411,0.9700319816349162,1.4515250484802351,0.950000000538138,1.021643755700888,15.60391816473566,0,0,
1,0.3,0.0,0.0,17,0.6470588235294118,1.3892173719480438,2.1869489913805475,0.9499994060042226,1.034823666422675,18.63924435880857,265,0,0.4191853903131276
2,0.3,0.1875,0.0,17,0.058823529411764705,1.559477226829196,2.7343906817386237,0.950000000710863,1.0208341453023162,24.056413699996057,0,0,0.17025985488115225
3,0.3,0.375,0.0,17,0.0,1.420799706183356,2.1241615836574717,0.9500650848935643,1.0204778974171613,23.962514411741935,0,0,-0.13867752064584016
4,0.45,0.375,0.0,17,0.0,1.4196936743525836,2.121439260037289,0.9500519018959802,1.0204900607555774,23.784774317645798,677,0,-0.0011060318307722916
5,0.45,0.5625,0.0,17,0.0,1.4191807107547074,2.121233211639841,0.9500519018959802,1.0204851542283626,23.894110917656423,696,0,-0.0005129635978762259
6,0.45,0.75,0.0,17,0.0,1.4191363046316958,2.121073243785615,0.9500519018959802,1.0204885907594976,23.70415651172516,771,0,-4.440612301159774e-05
7,0.6,0.75,0.0,17,0.0,1.419161507599813,2.1211657870878855,0.9500519018959802,1.0204650858171265,23.83021699413075,768,0,2.5202968117143953e-05
8,0.75,0.75,0.0,17,0.0,1.4191810795564561,2.1212289309491124,0.9500519018959802,1.0205030730524598,23.940043635258917,767,0,1.957195664314959e-05
