candidate_id,scenario_index,day_index,t0,pv_s_scale,svc_q_scale,cap_total_mvar,risk,under_steps,over_steps,pf_fail,daily_loss_mwh,vmin,vmax,solve_total_seconds,inherited_steps,direct_fallback_steps
8,11,241,23136,0.75,0.75,0.0,0,0,0,0,1.3836467293169996,0.9571989888590599,1.003545057962295,24.972170400083996,28,0
0,12,245,23520,0.225,0.0,0.0,1,0,0,1,0.8878109456797061,0.9500000018932412,1.0180877142160425,12.700395100109745,0,0
1,12,245,23520,0.3,0.0,0.0,1,0,0,1,1.7604117277327096,0.9500000004104407,1.0296268759713765,18.753143899841234,11,0
2,12,245,23520,0.3,0.1875,0.0,0,0,0,0,1.537923441415604,0.9508374648518003,1.0068226791871489,24.613010099943494,0,0
3,12,245,23520,0.3,0.375,0.0,0,0,0,0,1.462289497002952,0.9543308411866491,1.006756431716231,24.29419209982734,0,0
4,12,245,23520,0.45,0.375,0.0,0,0,0,0,1.4611215883372568,0.9542957749762505,1.0067562788898383,24.1252924001019,45,0
5,12,245,23520,0.45,0.5625,0.0,0,0,0,0,1.4601244432179976,0.9542957749762505,1.0067539632731353,24.050369999924442,37,0
6,12,245,23520,0.45,0.75,0.0,0,0,0,0,1.4601021357657868,0.9542957749762505,1.0067540681016423,24.11384350003209,35,0
7,12,245,23520,0.6,0.75,0.0,0,0,0,0,1.4601630729466384,0.9542957749762505,1.0067557777063163,24.039221900195116,38,0
8,12,245,23520,0.75,0.75,0.0,0,0,0,0,1.4601604385217524,0.9542957749762505,1.0067563873442766,24.097020800050814,33,0
0,13,257,24672,0.225,0.0,0.0,0,0,0,0,1.0946422580901136,0.950212086230459,1.021643755700888,23.313513899978716,0,0
1,13,257,24672,0.3,0.0,0.0,0,0,0,0,1.0942350522229656,0.9502016619355014,1.0217273829627198,23.128398400061997,21,0
2,13,257,24672,0.3,0.1875,0.0,0,0,0,0,0.8802213021125493,0.9605110915160464,1.0208341453023162,23.35433400014881,0,0
3,13,257,24672,0.3,0.375,0.0,0,0,0,0,0.8621775227855689,0.961298551499241,1.0204778974171613,23.041806900000665,0,0
4,13,257,24672,0.45,0.375,0.0,0,0,0,0,0.8617880878667984,0.960762927761115,1.0204900607555774,22.89466740001808,22,0
5,13,257,24672,0.45,0.5625,0.0,0,0,0,0,0.8615484679927303,0.9607507878377209,1.0204851542283626,23.23293980001472,29,0
6,13,257,24672,0.45,0.75,0.0,0,0,0,0,0.8615441520617128,0.9607507878377209,1.0204885907594976,22.742167000018526,48,0
7,13,257,24672,0.6,0.75,0.0,0,0,0,0,0.8615374791629125,0.9607507878377209,1.0204650858171265,22.971051599888597,46,0
8,13,257,24672,0.75,0.75,0.0,0,0,0,0,0.8615316334708881,0.9607507878377209,1.0205030730524598,23.244814100064104,43,0
0,14,282,27072,0.225,0.0,0.0,1,0,0,1,0.6901579600823907,0.9500000016936241,1.0202717365520686,9.924171800055774,0,0
1,14,282,27072,0.3,0.0,0.0,1,1,0,1,1.4660124155153655,0.9499994060042226,1.0313113056545105,16.231220600078814,10,0
2,14,282,27072,0.3,0.1875,0.0,0,0,0,0,1.7614673430043841,0.9500000020580908,1.007887603632039,24.255450999800814,0,0
3,14,282,27072,0.3,0.375,0.0,0,0,0,0,1.6228768196132985,0.9514863040660142,1.0078148280534645,24.173839300026884,0,0
4,14,282,27072,0.45,0.375,0.0,0,0,0,0,1.6221277046440172,0.9514531435590442,1.007824793690311,23.77535160005209,50,0
5,14,282,27072,0.45,0.5625,0.0,0,0,0,0,1.6215952392332045,0.9514531435590442,1.0078198480855296,23.97466100010206,51,0
6,14,282,27072,0.45,0.75,0.0,0,0,0,0,1.6215614171163506,0.9514531435590442,1.0078198373214278,23.52474829988205,50,0
7,14,282,27072,0.6,0.75,0.0,0,0,0,0,1.6215731971842686,0.9514531435590442,1.0078206296337862,23.867956099973526,53,0
8,14,282,27072,0.75,0.75,0.0,0,0,0,0,1.621567692640463,0.9514531435590442,1.0078211109334463,23.76798749997397,52,0
0,15,295,28320,0.225,0.0,0.0,1,0,0,1,0.5658534286284332,0.9500000135218076,0.9999999999998761,7.790227100107586,0,0
1,15,295,28320,0.3,0.0,0.0,1,0,0,1,0.7289213177675526,0.9500000054780601,1.0074895600098817,8.773369899980025,11,0
2,15,295,28320,0.3,0.1875,0.0,0,0,0,0,2.5089374978961225,0.9500000014454023,1.0005797429479417,24.138548100192565,0,0
3,15,295,28320,0.3,0.375,0.0,0,0,0,0,2.029371726153069,0.950557934183285,1.0000000000044247,24.74782630012487,0,0
4,15,295,28320,0.45,0.375,0.0,0,0,0,0,2.0270684986511007,0.9505271045013872,1.0000000000024614,23.849282299808692,65,0
5,15,295,28320,0.45,0.5625,0.0,0,0,0,0,2.0266847515357975,0.9505271045013872,1.000000000001463,24.195422500168206,74,0
6,15,295,28320,0.45,0.75,0.0,0,0,0,0,2.02655928562197,0.9505271045013872,1.000000000001407,23.86905639982433,71,0
7,15,295,28320,0.6,0.75,0.0,0,0,0,0,2.0266222184171894,0.9505271045013872,1.0000000000011664,24.220926500158384,76,0
8,15,295,28320,0.75,0.75,0.0,0,0,0,0,2.026753181295278,0.9505271045013872,1.0000000000007296,23.870172599941725,88,0
0,16,299,28704,0.225,0.0,0.0,1,0,0,1,1.4515250484802351,0.9500000075060183,1.0060056222628202,23.1901173000806,0,0
1,16,299,28704,0.3,0.0,0.0,0,0,0,0,1.5970035622072054,0.9500000021578657,1.0004711448911727,24.17179090002901,35,0
2,16,299,28704,0.3,0.1875,0.0,0,0,0,0,1.2296798711176526,0.9548611786816531,1.000000000004621,24.323086899908958,0,0
3,16,299,28704,0.3,0.375,0.0,0,0,0,0,1.1984939066900098,0.9574147604088415,1.0000000000043456,24.16773110011127,0,0
4,16,299,28704,0.45,0.375,0.0,0,0,0,0,1.1980952788756478,0.9573650572732341,1.0000000000016134,24.109873099980177,39,0
5,16,299,28704,0.45,0.5625,0.0,0,0,0,0,1.1979008565344924,0.9569267934230837,1.0000000000011504,24.284489099867642,35,0
6,16,299,28704,0.45,0.75,0.0,0,0,0,0,1.1978804726408598,0.9567350735161932,1.000000000001077,23.953856500040274,51,0
7,16,299,28704,0.6,0.75,0.0,0,0,0,0,1.1978634234738799,0.956900651045208,1.0000000000007638,24.060503599990625,41,0
8,16,299,28704,0.75,0.75,0.0,0,0,0,0,1.1978878672804707,0.9569365236776425,1.0000000000006544,24.419336999795632,27,0
