candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,evaluated_days,mean_daily_loss_mwh,worst_vmin,worst_vmax,loss_increase_from_previous_mwh
0,0.225,0.0,0.0,4,1.110952561618042,0.950212086230459,1.021643755700888,
1,0.3,0.0,0.0,4,1.1104413399144173,0.9502016619355014,1.0217273829627198,-0.0005112217036247202
2,0.3,0.1875,0.0,4,0.8865385794167349,0.9605110915160464,1.0208341453023162,-0.22390276049768243
3,0.3,0.375,0.0,4,0.8650034237060469,0.961298551499241,1.0204778974171613,-0.02153515571068798
4,0.45,0.375,0.0,4,0.8646263431325731,0.960762927761115,1.0204900607555774,-0.0003770805734737426
5,0.45,0.5625,0.0,4,0.8645124694596863,0.9607507878377209,1.0204851542283626,-0.00011387367288684391
6,0.45,0.75,0.0,4,0.8644965173692108,0.9607507878377209,1.0204885907594976,-1.5952090475446212e-05
7,0.6,0.75,0.0,4,0.8644814967688,0.9607507878377209,1.0204650858171265,-1.5020600410808882e-05
8,0.75,0.75,0.0,4,0.8644880081624391,0.9607507878377209,1.0205030730524598,6.511393639052621e-06
