method,day,event,under_steps,over_steps,pf_fail,minimum_voltage_pu,maximum_voltage_pu,line_loss_mwh,mean_absolute_normalized_action,rms_normalized_action,normalized_action_saturation_fraction,absolute_reactive_throughput_mvarh,maximum_absolute_reactive_command_mvar
droop,4,1,12,0,0,0.9468882287957806,1.0,1.5433064922312356,0.0338360353683432,0.04956644880257486,0.0,9.745666564625827,0.44551851332712084
droop,38,1,71,0,0,0.9352325741358889,1.0,2.49073886596885,0.04578365315683186,0.06307699446707281,0.0,13.86382383843275,0.44721360216395983
droop,77,1,76,0,0,0.9327000897939327,1.0021104673966479,2.4173787084454315,0.04337034828495234,0.06123328878249706,0.0,12.77643144669708,0.44721360216395983
droop,85,1,69,0,0,0.9379226096858776,1.0,2.334745567598347,0.043940253264736384,0.06114537952725131,0.0,13.194556566742422,0.44721360216395983
droop,105,1,34,0,0,0.9448925261793132,1.0087949767233768,1.751318600395482,0.03221444216129991,0.05100230491797755,0.0,8.61470190668109,0.4018471099220842
droop,133,1,63,0,0,0.9440056988205048,1.006420070319039,1.8115014623946597,0.03398981946520507,0.0529298580591402,0.0,9.147449477038315,0.43339186251581874
droop,137,0,0,0,0,0.9559851695252255,1.0081140517653107,1.221049563714427,0.023210265683398273,0.03767493490235461,0.0,6.064203640800697,0.3967681408933387
droop,147,1,64,0,0,0.9434274806181193,1.0080083298418592,1.8789484887032286,0.033843857721270375,0.05316335846205855,0.0,9.039473167194355,0.44306809319780244
droop,159,0,0,0,0,0.9551402842820237,1.0072283683863417,1.120305228725256,0.02141654965816997,0.0352598607944528,0.0,5.601071956387712,0.3296941623450126
droop,220,1,32,0,0,0.9441643923906289,1.0046418347472803,1.6545871440676916,0.032853349073169134,0.05092018291220359,0.0,8.874821462862899,0.44089742786718084
droop,236,0,0,0,0,0.9567121325605379,1.0085341035427748,1.0579561418894967,0.01951661681717572,0.03192247434727836,0.0,5.190500071891366,0.299902008924295
droop,241,1,49,0,0,0.9445977375758852,1.0014056656089108,1.6867516790272288,0.035070362801585965,0.052437227473478086,0.0,9.790329898029785,0.412826053010529
droop,245,1,63,0,0,0.9433280797797244,1.0044331138469091,1.8102790789962078,0.03547578657162376,0.05363567207963674,0.0,9.830078498810922,0.41553723553320143
droop,257,0,0,0,0,0.9539375726969448,1.009204500335073,1.1057632528559638,0.020816081969921168,0.03381602256583921,0.0,5.606445755081513,0.2932577658152283
droop,282,1,65,0,0,0.9389780906676835,1.0054720027818456,1.9944671742971058,0.03759719851465585,0.05612252384006768,0.0,10.627094469724826,0.44176481435118203
droop,295,1,67,0,0,0.9360265793814023,1.0,2.3778001083052596,0.04438739120572185,0.06150613922531759,0.0,13.44343752872254,0.44721360216395983
droop,299,1,7,0,0,0.948373246701642,1.0,1.410468604976669,0.031327193117855735,0.04616647813831119,0.0,9.024414150123485,0.3414676543769689
no_control,4,1,67,0,0,0.9340046489737002,1.0,1.8982512348346758,0.0,0.0,0.0,0.0,0.0
no_control,38,1,96,0,0,0.9205004884204145,1.0,3.0940921479943553,0.0,0.0,0.0,0.0,0.0
no_control,77,1,96,0,0,0.9177594846964382,1.0019942045598431,3.0132355993683664,0.0,0.0,0.0,0.0,0.0
no_control,85,1,96,0,0,0.924297684479813,1.0,2.9035298450405564,0.0,0.0,0.0,0.0,0.0
no_control,105,1,78,0,0,0.9323027711668622,1.0087360244980874,2.1280120150980304,0.0,0.0,0.0,0.0,0.0
no_control,133,1,83,0,0,0.9333580979947463,1.0063508882953935,2.2281852947178074,0.0,0.0,0.0,0.0,0.0
no_control,137,1,15,0,0,0.947331938912144,1.0080758912644425,1.4494124979180678,0.0,0.0,0.0,0.0,0.0
no_control,147,1,88,0,0,0.9329254437260847,1.0079388625381065,2.299660067782455,0.0,0.0,0.0,0.0,0.0
no_control,159,1,19,0,0,0.945067534445059,1.0071914306337297,1.3250656069042746,0.0,0.0,0.0,0.0,0.0
no_control,220,1,78,0,0,0.9346301377456411,1.0045746259291701,2.040550471976231,0.0,0.0,0.0,0.0,0.0
no_control,236,1,12,0,0,0.9471101703213819,1.0085055625010808,1.2349275879637411,0.0,0.0,0.0,0.0,0.0
no_control,241,1,75,0,0,0.9348990496457639,1.0013014410881567,2.1036851216353245,0.0,0.0,0.0,0.0,0.0
no_control,245,1,80,0,0,0.9314621923938059,1.0043495397576465,2.2420516311550744,0.0,0.0,0.0,0.0,0.0
no_control,257,1,18,0,0,0.9431968522521416,1.0091731784562306,1.2981337389963918,0.0,0.0,0.0,0.0,0.0
no_control,282,1,88,0,0,0.9248090484537761,1.0054009652571394,2.457652746750288,0.0,0.0,0.0,0.0,0.0
no_control,295,1,96,0,0,0.9220256293277291,1.0,2.94811323537842,0.0,0.0,0.0,0.0,0.0
no_control,299,1,59,0,0,0.9358613395803898,1.0,1.7292946702380272,0.0,0.0,0.0,0.0,0.0
