candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,evaluated_days,mean_daily_loss_mwh,worst_vmin,worst_vmax,loss_increase_from_previous_mwh
0,0.225,0.0,0.0,12,1.2871069895385125,0.9500000008275711,1.0196316003462615,
1,0.3,0.0,0.0,12,1.2861457345525495,0.9499994064539198,1.0245529333176855,-0.0009612549859630004
2,0.3,0.1875,0.0,12,1.0133904683407173,0.9555011695039625,1.0234349829027902,-0.2727552662118322
3,0.3,0.375,0.0,12,0.985721089982258,0.9578825124252182,1.0227802147427052,-0.027669378358459285
4,0.45,0.375,0.0,12,0.9852894875233608,0.9574783942800282,1.0227791101935124,-0.00043160245889728444
5,0.45,0.5625,0.0,12,0.9852717572195218,0.957342851839556,1.022742955782006,-1.7730303839003092e-05
6,0.45,0.75,0.0,12,0.9852178457305695,0.9571611557855054,1.0227428047880391,-5.391148895228515e-05
7,0.6,0.75,0.0,12,0.9852059002215658,0.957304993399718,1.0227428047880391,-1.1945509003630228e-05
8,0.75,0.75,0.0,12,0.9852060580978819,0.9573394978469063,1.0227575911668687,1.5787631602037777e-07
